,binary_injury,NARRATIVE,split
1926,low_injury,   rock measure 20 foot length 15 foot width 10 foot thick fall upper 7 bench canopy enter,test
1927,low_injury,   employee ste bee cause allergic reaction,test
1928,low_injury,   employee climb hoe right foot slip hit right knee track,test
1929,low_injury,   pull fire foot bar remove converter 9733 engine recd dr note indicate restriction hand splint 11/20/00,test
1930,high_injury,   hit corner piece metal shovel conveyor,test
1931,high_injury,   miner clean chute hammer right hand index 3rd finger come contact metal support structure    cause fracture finger,test
1932,low_injury,   fall roof occur 5 entry x51 2 unit approx 35'l 17.5'w 10't area bolt 6 point anchor bolt cause fall appear hidden slip,test
1933,high_injury,   ee hook chain tailgate drive shield piece rock fall roof hit tailgate drive land ee leg    result compound fracture ee low left leg,test
1934,high_injury,   employee drill rock strike jackleg drill cause drill come strike employee hip bump drill hit r. ankle medic employee er room x ray result r. ankle fracture,test
1935,high_injury,   employee slip limestone reclaimer accident reportable december,test
1936,low_injury,   ride normat truck small rock come hit employee chin cause laceration suture,test
1937,low_injury,   trip boot scraper twist,test
1938,high_injury,   ride passenger manbus driver lose control bus come hill throw ee bus ee grab bus strain groin hernia,test
1939,low_injury,   employee assist employee pull wire level employee pull wire wrap piece conduit floor lift strike employee glass hardhat eyebrow cause cut require stitch close,test
1940,low_injury,   trip fall climbing step,test
1941,high_injury,   subject shovel section tailpiece shovel catch splice belt force catch little ring middle finger leave hand shovel d roof,test
1942,low_injury,   injure employee instal permanent roof support process remove drill steel roof drill steel fall strike injure employee leave eyebrow result laceration require 3 suture close,test
1943,low_injury,   employee finger get pinch paddle door way scott dryer employee wear protective glove time,test
1944,high_injury,   ee loader operator steel descent loader ee stub heel steel ground loader fall backward leave arm extend begind feel pain leave shoulder,test
1945,high_injury,   pull miner cable suddenly experience injure sharp pain low right shoulder compliance reg rule qa factor protective item factor failure g et help heavy object factor,test
1946,low_injury,   handle sledgehammer break head hammer hit employee forehead,test
1947,high_injury,   employee pull 10 ton chain hoist floor shop hurt    shop floor dry excessive pot hole loose material    employee pull chain hoist aprox 10 foot hurt    employee state pull feel lot pain,test
1948,low_injury,   employee right fork forktruck lift fork slide place slip fall floor pinch middle ring finger right hand,test
1949,low_injury,   injure employee attempt drive form stake grind 10 lb sledge hammer miss stake head hammer stike right index finger stake handle hammer cause laceration,test
1950,high_injury,   employee help load equipment vulcanizing press truck press 3'off ground employee guide press away rail prevent hit strap break .the press come employer leg land ankle foot,test
1951,low_injury,   ee process remove pin attach ripp frame 88 d11 dozer hydraulic wedge bring assist pin removal ee begin apply pressure wedge dislodge stike ee mouth,test
1952,high_injury,   ee lift 5 gallon bucket bolt half feel pain low,test
1953,low_injury,   ee steel guard conveyor attach guard fall graze face cause laceration chin low lip,test
1954,high_injury,   ee shield slip fall backwards back.ee begin miss work 5/22/2008,test
1955,high_injury,   pick metal plate come loose jaw crusher pick plate pull muscle think time muscle bad,test
1956,high_injury,   ee drive euclid r60 bring sand asphalt plant dump hear noise come leave rear tire area exit cab bulge form tire turn away tire burst 10 15 foot away tire burst force ground break low left leg employee area tire blow suffer rupture eardrum,test
1957,high_injury,   ee state push bar kiln gate feel pain right arm doctor advise use arm work,test
1958,low_injury,   grind sheet metal bench grinder locate maintenance shop grinder catch metal pull pull ee left hand thumb edge grinder    lacerate ee leave thumb,test
1959,low_injury,   roof fall 2 main west intake 21 xcut 6 entry 20 long 18 wide 6 high,test
1960,high_injury,   ee bend rope area feel pull low pain stiffness set lower leave,test
1961,low_injury,   control operator observe large swing coal feed system    system shut restart approximately 2 minute later    reactivate system coal explosion suppression system activate    suppression system detect increase pressure activate work design    employee area injury report incident,test
1962,low_injury,   msha screen program pneumoconiosis discover determine relate chronic asbestosis exposure,test
1963,high_injury,   employee work bench drill process drive pin brace right hand low jaw drill ask operator d rill line hole pin jaw low crush right 5th finger tip,test
1964,high_injury,   employee trip fall walk railyard,test
1965,high_injury,   employee recover track step water hole twist leave knee,test
1966,low_injury,   employee open door electrical control room access control panel bucket elevator    enter room employee rest right hand door frame door close right middle finger cut tip finger,test
1967,low_injury,   employee remove ripp point service truck toss ripp point reach ripp point employee feel impact leave tricep continue reach ripp point notice blood trickle arm,test
1968,high_injury,   employee load shovel large rock drop bed jar neck report accident afternoon request doctor,test
1969,low_injury,   ee incident stomach muscle strain shoveling need small surgical repair herniate muscle,test
1970,high_injury,   ee step rock hurt leave foot didnot start lose time 11/13/01 increase pain doctor cast foot,test
1971,low_injury,   ee set bit small piece metal strike leave hand metal remove stitch close wound,test
1972,high_injury,   ee finish shift walk car step parking block twist ankle dr tell sprain work 10th dr tell second visit fractured fill report 12th feb ee severe diabetic,test
1973,high_injury,   employee drive rock truck raise bed dump truck jerk twist start miss work 1/15/2009,test
1974,low_injury,   employee lift piece steel steel rack employee    need pick end steel little lip end steel rack feel pain leave arm,test
1975,low_injury,   stand ground employee begin climb work area place foot brace ice snow result slip fall,test
1976,high_injury,   ee walk slope belt step rock lose balance fall belt bounce,test
1977,high_injury,   stand roof bolter wait operator bolter piece draw rock slide canopy flip employee ankle foot,test
1978,low_injury,   co owner hurry cross crusher platform trip hit head,test
1979,high_injury,   knock bratice tailgate entry cement block fall employee leave foot,test
1980,low_injury,   employee file cumulative trauma claim kentucky labor cabinet department worker claim accident associate claim,test
1981,low_injury,   wind blow dust dirt conveyor ee eye doctor remove particle upper eye lid,test
1982,low_injury,   august 28 2000 ee unable work carpal tunnel syndrome,test
1983,low_injury,   roof fall find 2:12 9/19/09 survey station 70 + 50 entry 66rm fall way intersection 9/15/09 support 8 resin bolt plan clean fall injury result approx 200 cable lose,test
1984,high_injury,   raise process workdeck winch continue run chain break cause workdeck yo yo yo yo process employee fall approx 25 30 foot shaft employee injure workdeck fall,test
1985,high_injury,   employee help longwall set pull cable feel pain leave shoulder employee begin lose time 4/11/2008,test
1986,low_injury,   salary coordinator planner site desk office service building feel right eye small spec material remove prescription med ication,test
